ID_Pedido,Fecha,Ciudad,Categoria,Producto,Precio_Unitario,Cantidad,Venta_Bruta,Coste_Unitario,Canal,Metodo_Pago,Score_Cliente
20927,2025-12-27,Zaragoza,Deportes,Balón,487.03,4,1948.12,318.19,Online,Efectivo,51
20928,2025-04-06,Zaragoza,Ropa,Pantalón,474.7,1,474.7,328.9,Tienda Física,Tarjeta,65
20929,2025-05-26,Valencia,Ropa,Pantalón,110.59,5,552.95,61.75,App,PayPal,26
20930,2025-05-21,Valencia,Hogar,Lámpara,511.84,4,2047.36,251.45,Tienda Física,Efectivo,54
20931,2025-06-19,Málaga,Ropa,Camiseta,734.54,1,,370.65,Online,PayPal,32
20932,2025-12-08,Madrid,Deportes,Bicicleta,46.25,5,231.25,22.16,App,Efectivo,71
20933,2025-05-10,Sevilla,Electrónica,Auriculares,227.59,5,1137.95,150.35,Tienda Física,Efectivo,70
20934,2025-10-02,Zaragoza,Deportes,Bicicleta,460.63,3,1381.89,228.82,App,PayPal,89
20935,2025-01-14,Sevilla,Ropa,Camiseta,397.33,1,397.33,192.71,App,Efectivo,34
20936,2025-05-28,Sevilla,Hogar,Espejo,120.31,2,240.62,67.36,Online,PayPal,67
20937,2025-09-21,Málaga,Hogar,Silla Escritorio,787.81,1,787.81,430.37,Tienda Física,PayPal,47
20938,2025-10-29,Sevilla,Hogar,Lámpara,135.72,1,135.72,70.15,App,Efectivo,71
20939,2025-05-06,Barcelona,Hogar,Silla Escritorio,34.81,4,139.24,19.14,Tienda Física,Tarjeta,37
20940,2025-04-23,Valencia,Deportes,Esterilla Yoga,34.87,1,34.87,20.54,App,Efectivo,35
20941,2025-06-05,Sevilla,Electrónica,Auriculares,613.73,2,1227.46,371.27,App,PayPal,58
20942,2025-08-17,Zaragoza,Deportes,Mancuernas,540.98,3,1622.94,311.26,Online,Tarjeta,11
20943,2025-06-18,Barcelona,Electrónica,Auriculares,330.98,2,661.96,172.3,Tienda Física,PayPal,82
20944,2025-04-17,Sevilla,Ropa,Chaqueta,516.12,3,,301.02,Tienda Física,PayPal,97
20945,2025-03-17,Madrid,Electrónica,Tablet,767.37,1,767.37,443.19,App,Efectivo,50
20946,2025-05-09,Málaga,Electrónica,Tablet,726.49,2,1452.98,364.8,App,Tarjeta,66
20947,2025-12-07,Valencia,Hogar,Espejo,636.21,4,2544.84,367.13,App,Efectivo,17
20948,2025-11-02,Madrid,Ropa,Chaqueta,95.19,4,380.76,57.39,Tienda Física,PayPal,20
20949,2025-04-28,Málaga,Deportes,Bicicleta,589.62,2,1179.24,298.25,Online,Efectivo,23
20950,2025-11-03,Valencia,Electrónica,Laptop,782.73,5,3913.65,498.57,Tienda Física,PayPal,49
20951,2025-02-22,Málaga,Ropa,Chaqueta,635.18,2,1270.36,372.85,Online,Tarjeta,28
20952,2025-04-08,Madrid,Deportes,Balón,414.8,5,2074.0,241.24,Tienda Física,Efectivo,3
20953,2025-07-22,Valencia,Electrónica,Laptop,152.47,4,,88.24,Online,PayPal,96
20954,2025-12-23,Zaragoza,Deportes,Bicicleta,225.87,3,677.61,111.7,App,Efectivo,99
20955,2025-01-04,Madrid,Deportes,Esterilla Yoga,608.35,5,3041.75,311.5,App,Efectivo,78
20956,2025-01-20,Valencia,Electrónica,Tablet,259.94,5,1299.7,106.68,App,PayPal,91
20957,2025-06-06,Sevilla,Electrónica,Laptop,383.75,1,383.75,202.85,Online,Efectivo,85
20958,2025-02-08,Málaga,Ropa,Camiseta,640.47,4,2561.88,408.49,Online,PayPal,13
20959,2025-10-08,Málaga,Deportes,Esterilla Yoga,274.41,4,1097.64,163.0,Tienda Física,Tarjeta,30
20960,2025-07-10,Madrid,Electrónica,Smartphone,548.32,2,1096.64,257.6,Tienda Física,PayPal,3
20961,2025-07-13,Zaragoza,Deportes,Balón,534.9,4,2139.6,330.61,App,Tarjeta,71
20962,2025-11-29,Barcelona,Electrónica,Auriculares,220.29,4,881.16,115.93,Online,PayPal,89
20963,2025-02-01,Valencia,Hogar,Espejo,756.75,4,3027.0,334.81,App,PayPal,6
20964,2025-06-30,Valencia,Electrónica,Tablet,332.83,5,1664.15,148.85,Online,PayPal,11
20965,2025-12-31,Sevilla,Deportes,Mancuernas,69.79,1,69.79,38.34,Tienda Física,Tarjeta,76
20966,2025-08-21,Valencia,Deportes,Mancuernas,526.97,3,1580.91,335.88,Tienda Física,Tarjeta,17
20967,2025-05-06,Barcelona,Deportes,Mancuernas,451.18,5,2255.9,205.63,Online,Tarjeta,62
20968,2025-09-07,Valencia,Hogar,Espejo,414.58,2,829.16,253.47,Tienda Física,Tarjeta,50
20969,2025-10-08,Málaga,Deportes,Balón,278.87,2,557.74,124.2,App,Tarjeta,96
20970,2025-06-10,Valencia,Electrónica,Auriculares,430.99,4,1723.96,240.89,Online,Tarjeta,89
20971,2025-07-02,Barcelona,Hogar,Cafetera,706.88,4,2827.52,451.48,Tienda Física,Tarjeta,37
20972,2025-10-13,Málaga,Hogar,Espejo,614.65,4,2458.6,309.12,Tienda Física,Efectivo,92
20973,2025-11-24,Valencia,Deportes,Bicicleta,408.8,1,408.8,204.09,Tienda Física,Tarjeta,43
20974,2025-04-11,Zaragoza,Hogar,Silla Escritorio,760.69,3,2282.07,410.77,Tienda Física,Tarjeta,9
20975,2025-12-17,Sevilla,Deportes,Mancuernas,129.84,4,519.36,58.53,App,Tarjeta,74
20976,2025-01-13,Madrid,Deportes,Mancuernas,685.0,3,2055.0,403.38,Online,PayPal,49
20977,2025-01-25,Sevilla,Hogar,Cafetera,538.05,3,,351.14,Tienda Física,Efectivo,10
20978,2025-10-16,Madrid,Ropa,Camiseta,575.2,5,2876.0,280.49,App,Efectivo,41
20979,2025-11-12,Valencia,Hogar,Lámpara,457.08,5,2285.4,286.77,Online,PayPal,86
20980,2025-09-21,Sevilla,Electrónica,Tablet,370.31,3,1110.93,180.04,Tienda Física,PayPal,71
20981,2025-01-14,Sevilla,Electrónica,Tablet,342.15,2,684.3,158.9,Online,Efectivo,9
20982,2025-03-14,Barcelona,Ropa,Chaqueta,26.29,3,78.87,17.5,Tienda Física,Efectivo,3
20983,2025-03-01,Zaragoza,Hogar,Lámpara,122.0,3,366.0,57.22,App,Tarjeta,78
20984,2025-10-10,Madrid,Hogar,Cafetera,127.98,3,383.94,77.84,Online,PayPal,46
20985,2025-02-27,Valencia,Deportes,Balón,621.61,1,621.61,269.57,Tienda Física,Tarjeta,64
20986,2025-01-29,Madrid,Electrónica,Smartphone,301.14,2,602.28,143.91,Tienda Física,PayPal,29
20987,2025-09-29,Sevilla,Hogar,Lámpara,771.96,3,2315.88,411.95,Tienda Física,Tarjeta,16
20988,2025-08-23,Valencia,Hogar,Silla Escritorio,91.86,3,275.58,37.65,Online,PayPal,30
20989,2025-01-26,Sevilla,Deportes,Balón,616.19,4,2464.76,334.09,Online,Efectivo,85
20990,2025-08-02,Valencia,Electrónica,Laptop,75.94,4,303.76,43.38,Tienda Física,Tarjeta,80
20991,2025-05-06,Málaga,Electrónica,Laptop,203.08,3,609.24,90.32,Online,Tarjeta,97
20992,2025-07-01,Barcelona,Hogar,Cafetera,633.99,4,2535.96,302.89,App,PayPal,19
20993,2025-02-28,Valencia,Deportes,Mancuernas,728.01,2,1456.02,454.51,Tienda Física,Tarjeta,85
20994,2025-08-01,Valencia,Electrónica,Auriculares,625.75,2,1251.5,372.61,Online,Tarjeta,62
20995,2025-09-09,Zaragoza,Ropa,Zapatillas,423.67,4,1694.68,185.19,Online,PayPal,81
20996,2025-10-12,Barcelona,Ropa,Zapatillas,257.61,5,1288.05,164.13,Online,Tarjeta,72
20997,2025-12-09,Sevilla,Deportes,Balón,472.12,1,472.12,273.56,App,Tarjeta,85
20998,2025-03-04,Barcelona,Deportes,Bicicleta,47.85,1,47.85,28.47,App,Efectivo,20
20999,2025-08-24,Zaragoza,Electrónica,Smartphone,531.13,5,2655.65,323.04,Tienda Física,Efectivo,1
21000,2025-12-09,Barcelona,Electrónica,Tablet,669.04,3,2007.12,287.37,Online,PayPal,79
21001,2025-10-11,Sevilla,Electrónica,Smartphone,335.36,2,670.72,160.61,Online,Efectivo,84
21002,2025-04-27,Zaragoza,Hogar,Silla Escritorio,513.07,1,513.07,302.69,Tienda Física,Efectivo,69
21003,2025-09-03,Sevilla,Electrónica,Auriculares,164.8,4,659.2,107.33,Online,Tarjeta,51
21004,2025-12-19,Barcelona,Deportes,Mancuernas,90.5,2,181.0,51.17,App,Efectivo,11
21005,2025-05-27,Zaragoza,Hogar,Lámpara,79.42,5,,52.38,Tienda Física,Efectivo,94
21006,2025-09-21,Sevilla,Ropa,Camiseta,690.06,4,2760.24,423.74,App,Efectivo,94
21007,2025-03-05,Málaga,Hogar,Espejo,155.29,4,621.16,95.04,Tienda Física,PayPal,9
21008,2025-10-13,Barcelona,Ropa,Zapatillas,178.83,5,894.15,89.12,App,PayPal,91
21009,2025-10-13,Málaga,Ropa,Chaqueta,733.21,4,2932.84,430.13,App,PayPal,84
21010,2025-12-31,Zaragoza,Hogar,Cafetera,176.68,1,176.68,77.51,App,Tarjeta,97
21011,2025-06-04,Barcelona,Electrónica,Tablet,215.67,1,215.67,90.52,Tienda Física,Tarjeta,65
21012,2025-05-31,Valencia,Ropa,Zapatillas,629.66,3,1888.98,298.68,Tienda Física,Efectivo,95
21013,2025-01-18,Valencia,Electrónica,Smartphone,318.59,4,1274.36,153.54,Online,PayPal,81
21014,2025-06-03,Málaga,Electrónica,Laptop,549.47,3,1648.41,331.86,Online,PayPal,61
21015,2025-05-30,Valencia,Ropa,Pantalón,404.42,2,808.84,231.87,App,Tarjeta,87
21016,2025-05-12,Barcelona,Electrónica,Smartphone,696.19,2,1392.38,461.48,Tienda Física,Efectivo,57
21017,2025-07-27,Málaga,Electrónica,Auriculares,132.17,1,132.17,87.71,Tienda Física,Tarjeta,1
21018,2025-02-15,Valencia,Hogar,Lámpara,153.4,3,460.2,104.76,App,Efectivo,67
21019,2025-12-09,Málaga,Deportes,Bicicleta,599.38,2,1198.76,340.39,Online,Tarjeta,41
21020,2025-08-30,Málaga,Ropa,Chaqueta,205.64,4,822.56,96.02,App,Efectivo,21
21021,2025-04-06,Málaga,Hogar,Cafetera,379.25,2,758.5,218.39,App,PayPal,17
21022,2025-09-23,Málaga,Deportes,Balón,261.18,1,261.18,155.43,Online,PayPal,74
21023,2025-06-08,Barcelona,Ropa,Zapatillas,433.49,2,866.98,299.18,Online,PayPal,32
21024,2025-08-21,Valencia,Electrónica,Laptop,167.6,3,502.8,108.99,Online,Tarjeta,60
21025,2025-09-06,Madrid,Ropa,Chaqueta,236.04,1,236.04,156.64,Online,PayPal,4
21026,2025-02-05,Barcelona,Hogar,Cafetera,678.66,2,1357.32,298.18,Tienda Física,Efectivo,28
21027,2025-07-31,Sevilla,Hogar,Lámpara,256.09,4,1024.36,131.05,Online,PayPal,46
21028,2025-07-31,Madrid,Ropa,Chaqueta,513.72,4,2054.88,244.98,Tienda Física,Tarjeta,51
21029,2025-06-22,Zaragoza,Electrónica,Smartphone,96.89,4,387.56,39.97,Tienda Física,Tarjeta,26
21030,2025-03-14,Madrid,Deportes,Esterilla Yoga,728.98,5,3644.9,478.35,Online,PayPal,50
21031,2025-09-23,Barcelona,Deportes,Esterilla Yoga,367.77,5,1838.85,187.85,Online,Tarjeta,18
21032,2025-12-31,Barcelona,Deportes,Mancuernas,667.67,1,667.67,285.83,App,PayPal,41
21033,2025-10-10,Barcelona,Ropa,Zapatillas,622.54,2,1245.08,418.46,Tienda Física,Tarjeta,90
21034,2025-01-31,Sevilla,Deportes,Balón,320.55,5,1602.75,137.91,Tienda Física,PayPal,66
21035,2025-04-20,Madrid,Electrónica,Smartphone,632.85,3,1898.55,255.54,App,Efectivo,83
21036,2025-06-27,Málaga,Ropa,Chaqueta,143.78,4,575.12,62.27,Tienda Física,Efectivo,61
21037,2025-02-08,Zaragoza,Hogar,Lámpara,549.44,4,2197.76,355.76,App,Efectivo,32
21038,2025-07-13,Barcelona,Hogar,Lámpara,151.15,4,,80.67,App,Tarjeta,28
21039,2025-07-02,Málaga,Deportes,Esterilla Yoga,498.05,1,498.05,271.68,App,PayPal,45
21040,2025-07-03,Barcelona,Ropa,Zapatillas,41.42,3,124.26,16.81,App,PayPal,53
21041,2025-10-10,Málaga,Ropa,Chaqueta,682.83,5,3414.15,458.92,Tienda Física,Efectivo,37
21042,2025-04-08,Málaga,Deportes,Bicicleta,330.58,2,661.16,185.77,Tienda Física,PayPal,65
21043,2025-09-01,Málaga,Electrónica,Laptop,183.72,3,551.16,97.36,Online,Efectivo,82
21044,2025-09-23,Sevilla,Deportes,Esterilla Yoga,363.8,1,363.8,154.17,Tienda Física,Efectivo,69
21045,2025-06-29,Valencia,Deportes,Balón,454.96,3,1364.88,198.29,App,Efectivo,64
21046,2025-01-04,Málaga,Electrónica,Laptop,535.27,1,535.27,338.96,Tienda Física,Tarjeta,88
21047,2025-06-03,Valencia,Ropa,Camiseta,682.57,5,3412.85,320.95,Online,Tarjeta,72
21048,2025-01-25,Madrid,Ropa,Pantalón,734.47,2,1468.94,499.2,Tienda Física,Efectivo,64
21049,2025-06-23,Zaragoza,Deportes,Esterilla Yoga,121.87,4,487.48,76.58,App,Efectivo,72
21050,2025-01-05,Madrid,Deportes,Balón,213.47,4,853.88,136.48,Tienda Física,PayPal,44
21051,2025-12-04,Valencia,Electrónica,Smartphone,459.29,4,1837.16,281.14,Tienda Física,Efectivo,28
21052,2025-10-13,Zaragoza,Electrónica,Tablet,480.25,3,1440.75,265.57,Tienda Física,Tarjeta,55
21053,2025-04-04,Barcelona,Ropa,Camiseta,110.34,5,551.7,67.66,App,Efectivo,93
21054,2025-03-18,Madrid,Deportes,Esterilla Yoga,120.17,5,600.85,78.26,App,Efectivo,85
21055,2025-04-23,Sevilla,Deportes,Balón,613.11,4,2452.44,323.19,Online,PayPal,1
21056,2025-11-25,Valencia,Ropa,Chaqueta,277.79,3,833.37,144.32,Tienda Física,Efectivo,21
21057,2025-12-09,Barcelona,Electrónica,Laptop,106.67,2,213.34,48.62,App,Tarjeta,43
21058,2025-07-29,Sevilla,Electrónica,Smartphone,585.94,5,2929.7,375.79,Online,Tarjeta,38
21059,2025-11-30,Zaragoza,Ropa,Pantalón,710.82,3,2132.46,374.96,Tienda Física,Efectivo,13
21060,2025-03-25,Madrid,Ropa,Pantalón,127.28,2,254.56,59.78,Online,Tarjeta,87
21061,2025-10-11,Valencia,Deportes,Balón,418.78,5,2093.9,290.15,App,Efectivo,95
21062,2025-09-06,Zaragoza,Electrónica,Tablet,167.52,2,335.04,68.2,Online,Tarjeta,15
21063,2025-09-08,Valencia,Hogar,Espejo,167.53,5,837.65,98.35,App,Efectivo,68
21064,2025-05-07,Valencia,Electrónica,Tablet,388.11,2,776.22,175.34,Tienda Física,PayPal,23
21065,2025-02-03,Madrid,Hogar,Silla Escritorio,156.55,3,469.65,72.75,Tienda Física,PayPal,11
21066,2025-06-15,Zaragoza,Hogar,Lámpara,423.51,5,2117.55,282.75,Tienda Física,Tarjeta,62
21067,2025-09-25,Sevilla,Ropa,Zapatillas,328.47,2,656.94,189.15,Online,Tarjeta,94
21068,2025-07-06,Madrid,Deportes,Balón,200.62,2,401.24,138.73,Online,PayPal,57
21069,2025-07-17,Valencia,Ropa,Chaqueta,635.6,1,635.6,376.83,App,PayPal,20
21070,2025-04-04,Madrid,Deportes,Balón,129.34,5,646.7,75.88,Online,Tarjeta,12
21071,2025-03-28,Zaragoza,Hogar,Silla Escritorio,666.87,2,1333.74,397.11,App,Tarjeta,8
21072,2025-08-20,Zaragoza,Deportes,Bicicleta,616.25,5,3081.25,251.29,Tienda Física,PayPal,15
21073,2025-02-08,Barcelona,Electrónica,Laptop,137.13,2,274.26,73.83,App,Efectivo,26
21074,2025-06-17,Zaragoza,Electrónica,Laptop,275.65,1,275.65,136.71,Online,Tarjeta,89
21075,2025-03-18,Sevilla,Electrónica,Laptop,678.99,1,678.99,464.99,App,Tarjeta,21
21076,2025-08-29,Madrid,Ropa,Chaqueta,438.49,2,876.98,276.32,App,Tarjeta,41
21077,2025-02-07,Málaga,Deportes,Mancuernas,699.22,5,3496.1,310.17,Online,PayPal,27
21078,2025-05-20,Valencia,Hogar,Cafetera,198.37,5,991.85,111.76,App,PayPal,8
21079,2025-05-13,Valencia,Electrónica,Tablet,261.55,4,1046.2,174.98,Tienda Física,Efectivo,38
21080,2025-06-01,Valencia,Ropa,Chaqueta,118.59,2,237.18,55.95,Tienda Física,Tarjeta,96
21081,2025-05-16,Barcelona,Ropa,Chaqueta,51.55,2,103.1,30.44,Online,Efectivo,78
21082,2025-07-18,Valencia,Deportes,Bicicleta,579.78,2,1159.56,241.52,Online,Tarjeta,80
21083,2025-07-16,Barcelona,Hogar,Espejo,78.97,3,,52.77,Online,PayPal,78
21084,2025-04-16,Málaga,Deportes,Bicicleta,16.67,3,50.01,10.2,Tienda Física,Tarjeta,43
21085,2025-04-02,Málaga,Deportes,Esterilla Yoga,188.99,2,377.98,127.51,Online,Efectivo,9
21086,2025-04-01,Barcelona,Electrónica,Auriculares,788.56,4,3154.24,376.67,App,Efectivo,11
21087,2025-04-14,Sevilla,Ropa,Camiseta,605.76,1,605.76,369.63,Tienda Física,PayPal,40
21088,2025-07-22,Málaga,Ropa,Pantalón,334.05,3,1002.15,160.24,Tienda Física,Efectivo,7
21089,2025-01-21,Zaragoza,Ropa,Camiseta,232.67,2,465.34,126.37,Online,PayPal,87
21090,2025-05-29,Zaragoza,Electrónica,Laptop,254.87,3,764.61,168.2,Online,PayPal,7
21091,2025-07-19,Valencia,Hogar,Espejo,556.6,1,556.6,368.52,Tienda Física,PayPal,62
21092,2025-12-19,Zaragoza,Hogar,Lámpara,686.96,5,3434.8,367.38,Tienda Física,PayPal,55
21093,2025-12-31,Sevilla,Deportes,Esterilla Yoga,798.47,1,798.47,404.49,Online,PayPal,87
21094,2025-12-27,Málaga,Deportes,Mancuernas,260.84,3,782.52,178.65,App,Tarjeta,22
21095,2025-11-21,Valencia,Ropa,Pantalón,467.99,3,1403.97,273.75,Online,Efectivo,45
21096,2025-07-12,Zaragoza,Ropa,Chaqueta,31.44,4,125.76,21.72,Online,Tarjeta,3
21097,2025-03-16,Sevilla,Electrónica,Auriculares,283.36,5,1416.8,123.68,App,Efectivo,93
21098,2025-03-08,Sevilla,Hogar,Silla Escritorio,122.2,1,122.2,83.67,Tienda Física,Efectivo,68
21099,2025-06-15,Málaga,Deportes,Mancuernas,319.65,4,1278.6,211.24,App,PayPal,97
21100,2025-07-30,Málaga,Deportes,Balón,459.27,4,1837.08,199.72,Online,Efectivo,37
21101,2025-02-26,Barcelona,Hogar,Silla Escritorio,791.17,2,1582.34,393.15,Online,Tarjeta,25
21102,2025-11-06,Zaragoza,Deportes,Balón,638.74,1,638.74,349.32,Online,PayPal,35
21103,2025-04-30,Barcelona,Deportes,Bicicleta,209.88,1,209.88,129.18,Online,PayPal,40
21104,2025-05-07,Madrid,Ropa,Camiseta,583.91,4,2335.64,257.04,Online,Efectivo,8
21105,2025-12-22,Málaga,Ropa,Zapatillas,160.71,3,482.13,107.71,Online,Tarjeta,57
21106,2025-03-18,Valencia,Deportes,Balón,121.9,4,487.6,50.74,Tienda Física,PayPal,73
21107,2025-11-21,Sevilla,Hogar,Lámpara,229.64,4,918.56,95.7,Tienda Física,Tarjeta,37
21108,2025-05-15,Zaragoza,Deportes,Balón,606.3,2,1212.6,378.79,Online,Tarjeta,20
21109,2025-02-25,Valencia,Electrónica,Auriculares,295.9,3,887.7,166.38,Tienda Física,PayPal,90
21110,2025-12-31,Valencia,Deportes,Esterilla Yoga,243.73,4,974.92,170.22,App,PayPal,3
21111,2025-10-05,Zaragoza,Deportes,Balón,167.83,3,503.49,109.53,App,Efectivo,57
21112,2025-06-26,Málaga,Electrónica,Smartphone,393.35,4,1573.4,218.09,Online,Efectivo,24
21113,2025-07-24,Barcelona,Electrónica,Smartphone,731.92,5,3659.6,342.49,App,PayPal,68
21114,2025-06-16,Barcelona,Ropa,Camiseta,654.66,3,1963.98,273.26,Online,Tarjeta,54
21115,2025-10-17,Sevilla,Deportes,Mancuernas,799.04,1,799.04,558.1,App,Efectivo,23
21116,2025-10-31,Barcelona,Electrónica,Laptop,788.07,4,3152.28,394.25,App,Tarjeta,38
21117,2025-04-02,Málaga,Ropa,Chaqueta,647.86,5,3239.3,328.58,App,Tarjeta,73
21118,2025-05-17,Zaragoza,Hogar,Espejo,277.24,4,1108.96,171.33,Online,Tarjeta,56
21119,2025-01-01,Zaragoza,Hogar,Lámpara,755.77,5,3778.85,355.97,Tienda Física,Efectivo,38
21120,2025-08-17,Sevilla,Electrónica,Laptop,502.56,3,1507.68,235.53,Online,PayPal,47
21121,2025-02-03,Barcelona,Electrónica,Laptop,317.66,3,952.98,137.18,App,PayPal,22
21122,2025-02-05,Valencia,Electrónica,Tablet,715.93,3,2147.79,450.71,App,Tarjeta,77
21123,2025-06-09,Valencia,Deportes,Esterilla Yoga,660.54,3,1981.62,298.52,App,Tarjeta,1
21124,2025-12-31,Sevilla,Ropa,Zapatillas,139.91,2,279.82,97.4,App,Tarjeta,64
21125,2025-09-24,Zaragoza,Deportes,Balón,242.42,1,242.42,98.37,Online,Efectivo,15
21126,2025-11-04,Málaga,Hogar,Silla Escritorio,487.29,4,1949.16,204.45,Tienda Física,Tarjeta,92
21127,2025-10-26,Valencia,Electrónica,Laptop,768.93,5,3844.65,521.37,App,Tarjeta,18
21128,2025-03-06,Barcelona,Electrónica,Auriculares,369.53,1,369.53,236.76,Online,PayPal,71
21129,2025-10-08,Málaga,Hogar,Cafetera,16.74,1,16.74,11.21,Online,Tarjeta,72
21130,2025-03-27,Valencia,Deportes,Bicicleta,63.81,5,319.05,37.07,Tienda Física,Efectivo,50
21131,2025-05-13,Málaga,Electrónica,Smartphone,27.32,4,109.28,13.77,App,Tarjeta,28
21132,2025-02-21,Barcelona,Ropa,Zapatillas,775.94,5,3879.7,460.31,App,PayPal,12
21133,2025-10-13,Málaga,Ropa,Camiseta,357.02,5,1785.1,161.08,Online,Efectivo,49
21134,2025-04-15,Sevilla,Electrónica,Smartphone,460.95,5,2304.75,244.43,Online,PayPal,68
21135,2025-06-25,Valencia,Hogar,Lámpara,329.7,3,989.1,201.61,Online,Efectivo,77
21136,2025-04-07,Zaragoza,Ropa,Chaqueta,104.86,4,419.44,63.31,Online,Efectivo,52
21137,2025-08-24,Málaga,Hogar,Silla Escritorio,223.02,1,223.02,134.96,Tienda Física,PayPal,19
21138,2025-10-03,Zaragoza,Deportes,Balón,437.62,2,875.24,252.88,Online,Tarjeta,7
21139,2025-04-01,Zaragoza,Deportes,Esterilla Yoga,115.72,4,462.88,78.25,Tienda Física,PayPal,29
21140,2025-08-01,Málaga,Ropa,Camiseta,350.18,4,1400.72,166.34,Tienda Física,Tarjeta,22
21141,2025-05-18,Zaragoza,Electrónica,Tablet,340.88,5,1704.4,212.27,App,Tarjeta,63
21142,2025-09-05,Valencia,Ropa,Camiseta,418.91,5,2094.55,273.61,Online,Efectivo,60
21143,2025-12-15,Málaga,Ropa,Camiseta,257.38,5,1286.9,159.74,Tienda Física,Tarjeta,61
21144,2025-07-25,Barcelona,Electrónica,Laptop,698.53,3,2095.59,435.74,Online,Efectivo,88
21145,2025-02-02,Zaragoza,Deportes,Bicicleta,520.04,5,2600.2,226.09,App,PayPal,88
21146,2025-08-22,Barcelona,Ropa,Chaqueta,152.29,3,456.87,90.56,Tienda Física,Tarjeta,15
21147,2025-08-18,Barcelona,Ropa,Zapatillas,110.81,5,554.05,56.63,Online,Efectivo,34
21148,2025-01-22,Barcelona,Hogar,Lámpara,679.09,5,3395.45,284.94,Tienda Física,Tarjeta,78
21149,2025-01-18,Sevilla,Hogar,Espejo,64.47,1,64.47,44.98,App,Tarjeta,39
21150,2025-02-13,Barcelona,Hogar,Cafetera,103.78,5,518.9,47.43,Tienda Física,Tarjeta,72
21151,2025-07-15,Zaragoza,Deportes,Balón,110.34,2,220.68,54.14,App,Efectivo,71
21152,2025-05-04,Málaga,Electrónica,Tablet,766.72,1,766.72,320.5,Tienda Física,Tarjeta,88
21153,2025-11-17,Málaga,Hogar,Cafetera,212.54,5,,86.92,Online,PayPal,98
21154,2025-07-03,Málaga,Hogar,Cafetera,609.72,5,3048.6,369.94,App,Efectivo,32
21155,2025-11-16,Málaga,Deportes,Esterilla Yoga,731.46,5,3657.3,337.13,App,PayPal,11
21156,2025-07-13,Málaga,Electrónica,Auriculares,131.0,4,524.0,88.63,App,PayPal,23
21157,2025-07-05,Valencia,Hogar,Lámpara,413.84,2,827.68,190.38,Online,PayPal,17
21158,2025-06-13,Sevilla,Ropa,Pantalón,643.41,2,,412.87,Online,PayPal,99
21159,2025-05-31,Valencia,Electrónica,Smartphone,547.94,5,2739.7,374.17,Online,Tarjeta,53
21160,2025-09-20,Sevilla,Electrónica,Auriculares,221.37,2,442.74,112.7,Online,PayPal,96
21161,2025-05-31,Madrid,Hogar,Lámpara,455.45,4,1821.8,295.09,Tienda Física,PayPal,96
21162,2025-08-21,Madrid,Deportes,Mancuernas,764.38,2,1528.76,464.32,Online,Efectivo,29
21163,2025-09-05,Barcelona,Electrónica,Tablet,539.24,4,2156.96,372.61,Tienda Física,Tarjeta,15
21164,2025-11-05,Barcelona,Ropa,Pantalón,547.27,3,1641.81,256.73,Tienda Física,Tarjeta,41
21165,2025-07-07,Barcelona,Deportes,Mancuernas,282.07,1,282.07,181.44,Online,Efectivo,100
21166,2025-06-28,Madrid,Electrónica,Auriculares,486.98,3,1460.94,264.91,Online,Tarjeta,58
21167,2025-03-12,Sevilla,Ropa,Chaqueta,718.22,3,2154.66,317.44,App,Tarjeta,48
21168,2025-02-01,Barcelona,Electrónica,Smartphone,743.29,2,1486.58,375.56,App,PayPal,72
21169,2025-07-16,Madrid,Electrónica,Auriculares,766.83,1,766.83,335.19,App,Tarjeta,57
21170,2025-03-31,Valencia,Electrónica,Smartphone,372.3,4,1489.2,153.8,Tienda Física,Tarjeta,83
21171,2025-01-13,Madrid,Hogar,Lámpara,577.0,4,2308.0,268.34,App,PayPal,80
21172,2025-07-14,Barcelona,Electrónica,Smartphone,333.31,5,1666.55,210.72,App,Efectivo,76
21173,2025-11-23,Sevilla,Ropa,Camiseta,144.22,2,288.44,76.57,Online,Tarjeta,40
21174,2025-12-03,Sevilla,Electrónica,Auriculares,129.38,5,646.9,66.29,App,Efectivo,1
21175,2025-03-24,Barcelona,Electrónica,Smartphone,720.91,4,2883.64,387.6,App,Efectivo,52
21176,2025-02-16,Sevilla,Deportes,Esterilla Yoga,231.63,1,231.63,93.01,App,PayPal,53
21177,2025-12-06,Zaragoza,Electrónica,Smartphone,390.94,1,390.94,232.85,Online,PayPal,62
21178,2025-01-22,Madrid,Electrónica,Tablet,721.06,5,3605.3,347.85,Tienda Física,PayPal,34
21179,2025-02-23,Sevilla,Hogar,Cafetera,644.11,5,3220.55,387.62,Online,PayPal,50
21180,2025-01-26,Zaragoza,Ropa,Pantalón,400.59,4,1602.36,181.9,App,Tarjeta,37
21181,2025-09-30,Barcelona,Ropa,Camiseta,585.94,2,,251.49,Tienda Física,Efectivo,70
21182,2025-01-27,Málaga,Ropa,Chaqueta,277.1,1,277.1,125.95,App,Tarjeta,93
21183,2025-09-19,Valencia,Electrónica,Tablet,429.77,1,429.77,185.12,Tienda Física,Tarjeta,63
21184,2025-04-08,Málaga,Electrónica,Tablet,200.58,5,1002.9,117.07,App,Tarjeta,79
21185,2025-06-28,Sevilla,Electrónica,Smartphone,340.85,1,340.85,167.93,Online,Efectivo,76
